  0.676160   0.1879026
  0.677060   0.1879532
  0.677961   0.1882270
  0.678864   0.1879294
  0.679767   0.1879371
  0.680672   0.1873779
  0.681578   0.1872517
  0.682486   0.1868001
  0.683394   0.1868961
  0.684304   0.1869464
  0.685215   0.1871557
  0.686127   0.1871123
  0.687040   0.1872473
  0.687955   0.1875437
  0.688871   0.1873895
  0.689788   0.1876856
  0.690706   0.1875681
  0.691625   0.1869980
  0.692546   0.1856081
  0.693468   0.1868085
  0.694391   0.1830022
  0.695315   0.1833940
  0.696241   0.1850727
  0.697168   0.1851964
  0.698096   0.1846927
  0.699025   0.1828941
  0.699956   0.1817866
  0.700887   0.1808740
  0.701820   0.1750810
  0.702755   0.1794926
  0.703690   0.1803882
  0.704627   0.1798075
  0.705565   0.1818175
  0.706504   0.1824507
  0.707445   0.1815413
  0.708386   0.1841784
  0.709329   0.1839366
  0.710274   0.1840019
  0.711219   0.1853997
  0.712166   0.1850054
  0.713114   0.1840321
  0.714063   0.1850891
  0.715014   0.1840823
  0.715965   0.1813416
  0.716919   0.1753590
  0.717873   0.1709554
  0.718829   0.1576971
  0.719785   0.1558061
  0.720744   0.1440000
  0.721703   0.1454388
  0.722664   0.1413845
  0.723626   0.1339817
  0.724589   0.1235006
  0.725554   0.1133628
  0.726519   0.1122200
  0.727487   0.1083995
  0.728455   0.1235324
  0.729425   0.1283438
  0.730396   0.1303213
  0.731368   0.1457265
  0.732342   0.1532171
  0.733316   0.1596413
  0.734293   0.1642068
  0.735270   0.1694837
  0.736249   0.1587363
  0.737229   0.1692847
  0.738210   0.1761396
  0.739193   0.1793839
  0.740177   0.1797567
  0.741162   0.1836240
  0.742149   0.1843151
  0.743137   0.1850596
  0.744126   0.1846741
  0.745117   0.1848969
  0.746109   0.1851414
  0.747102   0.1848229
  0.748096   0.1848548
  0.749092   0.1847553
  0.750089   0.1844320
  0.751088   0.1845685
  0.752088   0.1845405
  0.753089   0.1843444
  0.754091   0.1840789
  0.755095   0.1842358
  0.756100   0.1840691
  0.757107   0.1836993
  0.758115   0.1831773
  0.759124   0.1824628
  0.760134   0.1816902
  0.761146   0.1813062
  0.762159   0.1804273
  0.763174   0.1794115
  0.764190   0.1789441
  0.765207   0.1790329
  0.766226   0.1788270
  0.767246   0.1778623
  0.768267   0.1782224
  0.769290   0.1775803
  0.770314   0.1771466
  0.771339   0.1763391
  0.772366   0.1749018
  0.773394   0.1725627
  0.774424   0.1724604
  0.775455   0.1712046
  0.776487   0.1694212
  0.777521   0.1677496
  0.778556   0.1653084
  0.779592   0.1625687
  0.780630   0.1573702
  0.781669   0.1551709
  0.782710   0.1543655
  0.783752   0.1523687
  0.784795   0.1559303
  0.785840   0.1575813
  0.786886   0.1585521
  0.787933   0.1613283
  0.788982   0.1623446
  0.790032   0.1622038
  0.791084   0.1584813
  0.792137   0.1582350
  0.793191   0.1555407
  0.794247   0.1556191
  0.795305   0.1504548
  0.796363   0.1520222
  0.797423   0.1513748
  0.798485   0.1523989
  0.799548   0.1535061
  0.800612   0.1549414
  0.801678   0.1550705
  0.802745   0.1557313
  0.803814   0.1559456
  0.804884   0.1569275
  0.805955   0.1584887
  0.807028   0.1590818
  0.808102   0.1582270
  0.809178   0.1576210
  0.810255   0.1571105
  0.811334   0.1563034
  0.812414   0.1566837
  0.813495   0.1553366
  0.814578   0.1534116
  0.815663   0.1455743
  0.816748   0.1522510
  0.817836   0.1568756
  0.818924   0.1593124
  0.820015   0.1514642
  0.821106   0.1636329
  0.822199   0.1635326
  0.823294   0.1615239
  0.824390   0.1663551
  0.825487   0.1587279
  0.826586   0.1630627
  0.827686   0.1608179
  0.828788   0.1683220
  0.829891   0.1692259
  0.830996   0.1695600
  0.832102   0.1692325
  0.833210   0.1666601
  0.834319   0.1707172
  0.835430   0.1688411
  0.836542   0.1664010
  0.837655   0.1636859
  0.838770   0.1585200
  0.839887   0.1613401
  0.841005   0.1571855
  0.842125   0.1573073
  0.843246   0.1632023
  0.844368   0.1607624
  0.845492   0.1643774
  0.846618   0.1653027
  0.847745   0.1649370
  0.848873   0.1655734
  0.850003   0.1655162
  0.851135   0.1661404
  0.852268   0.1661577
  0.853402   0.1636356
  0.854538   0.1589265
  0.855676   0.1590089
  0.856815   0.1535540
  0.857955   0.1450266
  0.859097   0.1425014
  0.860241   0.1324019
  0.861386   0.1169562
  0.862533   0.1092538
  0.863681   0.1084113
  0.864831   0.1126825
  0.865982   0.1193415
  0.867135   0.1243860
  0.868289   0.1388219
  0.869445   0.1452239
  0.870602   0.1485279
  0.871761   0.1551656
  0.872922   0.1580317
  0.874084   0.1346855
  0.875247   0.1574422
  0.876412   0.1559809
  0.877579   0.1497973
  0.878747   0.1502188
  0.879917   0.1174585
  0.881088   0.0989725
  0.882261   0.0264993
  0.883436   0.0126388
  0.884612   0.0277369
  0.885789   0.0341279
  0.886968   0.0095251
  0.888149   0.0107118
  0.889331   0.0200462
  0.890515   0.0204264
  0.891701   0.0234919
  0.892888   0.0253640
  0.894076   0.0166321
  0.895267   0.0203322
  0.896458   0.0270487
  0.897652   0.0489489
  0.898847   0.0439612
  0.900043   0.0514511
  0.901241   0.0755977
  0.902441   0.0931670
  0.903642   0.1167784
  0.904845   0.1298211
  0.906050   0.1431789
  0.907256   0.1495937
